MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,median_house_value
11.885051440198698,14.268047339064609,8.594803577994796,2.050781908007741,2089.802449542878,1.7607394345975826,32.604469229852704,-120.51904452492126,634831.646113541
3.395269841296216,38.27186921401722,5.175937297659793,4.499064250215974,4148.465141298579,5.561148109998,39.49115579025871,-117.42606960505337,228308.65902334667
7.956399356997368,51.04615161535958,3.250535765670887,1.5156103402939958,1215.3994255150226,5.463979697949429,37.651732562239374,-123.84352682057934,302413.475653719
9.090011248499616,14.083033184656639,7.903607579180737,3.879987210509785,2669.738094702972,4.269505731846287,36.47891344844463,-123.35625116484961,345838.5493084703
1.173530984439967,34.362904675177795,4.883796041132431,1.4046624784524129,4049.8740650076625,4.361170749003026,35.092688787921894,-123.00338847268752,147876.50914840813
9.309400352570856,11.102979270746747,7.37016660183306,3.4925514149913015,1832.0396281290562,1.0266957098484428,37.023985278435354,-119.81006314689769,508495.4516473287
2.972599793465727,29.831842983152104,4.165151535854125,2.4242691964765792,3246.8272213132173,5.9243578305680105,35.38679604457031,-115.85203827340024,77329.00606048299
1.443248098286553,24.660556821105146,2.6498370784533813,4.155655851863468,1303.5947128391913,5.389163017879072,39.5701186774736,-115.11822089621617,147360.01729681838
14.258840290173332,50.57227181120839,9.940654363902107,1.9347617953014544,635.4692823039836,5.47553112865046,37.43893696492641,-121.551892599391,663579.8778699761
14.50166447958111,32.034890907519795,3.2496120634447943,3.5568073175598394,3992.482702954996,4.29622268525436,40.76847774154112,-118.25630275760986,604579.5292702151
12.221761547688686,18.82482497642776,9.907367951707847,1.9427301383035398,584.9462547026635,2.7239346432726825,37.43543914649442,-116.31635007307399,659270.8916487783
4.916899653013875,6.818885029284602,9.81823946053158,3.854641132448615,1429.7688358899645,5.468243245452404,34.382624133399304,-121.11170570080391,358683.1968727592
1.9162456530925662,8.713588265481661,8.350544831264317,4.4947121382429955,4290.036167787456,2.457584640755962,40.51091882232144,-119.90992263263726,188365.0279033652
10.421378884426275,12.491163427512989,7.275383696655981,1.5072071965070402,1797.6995066854693,3.8135577167110144,37.572190449300436,-118.76025797314286,507024.26392045344
6.8822111592242186,13.799299728355198,6.622456402008678,4.466382754382014,4867.922212619389,1.498654861719412,34.06841038143561,-122.65125153591953,365433.07505139586
2.269554405249293,44.38141894989803,8.928812363022677,3.3743010176571917,4900.698240391913,5.609778150663751,38.23507809956222,-123.74017706274219,137876.71867112318
7.680065196613418,29.62236220240877,4.3155161729559035,1.508441963468096,1414.5525002224279,1.7038522888560665,35.577167649424275,-122.47194190681716,332791.5160062753
0.9986335561706667,27.692936480092687,5.741449699879016,2.710167421438848,300.7932890244632,2.124484028652036,40.44405612292066,-117.73146378746466,38397.513275843354
13.68514583014234,6.853212465330091,6.955119754932015,1.6434411739403916,3554.8100926063576,3.790670790641075,36.532997386465425,-123.26381738466318,596878.4357354027
4.252309733200246,44.86712436082118,5.289523806955929,3.801391555466278,2309.833862976884,4.820465001064908,39.264413581074166,-122.10303635149872,182222.37128371187
10.106573123132739,37.86352946363267,5.419891632722144,4.035472537671799,593.6889354019238,4.096756529681494,32.95536207636237,-120.62146114304696,407764.80803963146
5.019810603296459,4.4510864569000805,4.642277340016675,1.4231860810911958,3566.86181299241,2.1606695640007807,35.96024346302346,-123.22129935693634,251826.97943599825
8.040986307078256,37.099589958718205,6.513854533476288,3.0245594107785774,252.757054648414,1.0047152126374517,41.83241436472399,-122.08300728838366,352029.1601035052
8.427299050477554,28.72044908447495,8.804596224120928,4.258500224103669,4363.963783411987,4.785752901537196,40.084602894771486,-114.88730211016488,435889.4357356727
3.180389605120142,5.167992633085691,3.6122270240505028,4.744652166203986,779.3973926551882,5.926036629555469,33.599408023669284,-123.80700867773015,79637.8274640796
14.558977102586098,24.37333271796148,9.475464310027531,3.05407146696708,723.8282058589525,5.049565601530452,34.77764049477255,-117.46568075825638,659259.3211393735
11.739425938736161,25.719510643632397,7.512701229985837,4.801116894445628,960.7942600460642,3.3010330907830765,35.29815808856361,-120.15591069084815,538421.8765363634
14.122734652680743,9.454501548327062,8.586185701440241,3.1427558818241192,4805.305156611126,5.518836306995533,38.50365560495446,-117.27351260567629,630512.5303556246
13.474996581200909,49.230605497014395,6.449525541040093,2.576761978399632,3496.5298652438455,3.04923836559175,39.569947594896554,-118.11308279636596,570260.1809194685
9.169549692760734,44.34874394551376,8.236133611392507,4.392812514211582,4026.72052377182,3.6246704212173375,39.4952660880791,-121.76501245645356,347706.6513151047
13.867176407835194,35.120139203784525,2.1296031787157377,2.9719308418323562,2048.41143009049,3.385648836978416,37.09874056306403,-115.52790512426611,576246.8737321475
1.7831412797528328,24.57707361103097,8.547043398236282,2.887610042258092,1747.9323647742822,3.2381193633276246,40.10820537838151,-119.08059617390643,176887.84749531414
3.3417515050776054,22.000042620809936,2.321110872682932,2.961249957639313,1248.9716332375326,4.875953846469528,36.37078082757475,-115.77463981086528,170558.01232971693
1.1557956892028018,34.19964682469866,9.1193070109029,4.3871400074789815,2455.175338730804,3.63384453634746,33.23880565295562,-119.93987463811781,172261.4272369009
5.217289796067333,28.817025339752178,9.935701977909147,4.327766166752209,2803.9607943174256,2.5835856101260806,37.64441841653813,-114.15314446084761,303716.57924103376
6.135820700497489,4.175928399976167,4.3525396974142225,2.614079969760845,3195.6967338985014,2.2907908382923914,41.52301384601107,-116.29510641498703,310804.3198266006
4.434560960721491,27.137635087286917,3.6825484502863493,2.3331994394821,1359.8806695936032,1.188736584837167,39.929936513925114,-114.34049794887426,208443.64231092227
12.516693882702976,42.12658447887481,8.122906910864327,2.967712096156517,4748.404996424654,3.91597580941523,37.78700647692242,-118.8567352109014,595211.0681569495
5.672923237057044,24.42123375744486,4.024210727362026,3.291090038948436,931.8166412149657,2.149807077005171,38.46805660349097,-119.263088677093,176086.93807057344
4.573550390467021,3.649785455267689,8.924499065377628,1.9533488425119878,4831.70055635542,1.7406696100819155,41.305620270355725,-116.44546190674743,225683.06514592277
8.369093205794602,41.10018816858569,2.8227407372598137,4.175820338862362,172.79500028676858,4.269149819138388,36.283427944349604,-115.1970873698657,421786.0243717439
2.5434012621340583,11.269552888934694,3.007641571034866,2.9459310629296915,2457.5158899025437,4.406046289107744,35.313941389426375,-114.35854204134442,3155.898646433372
12.131856220933575,14.189662579289978,9.833212440804925,2.3361821936798384,1733.5024067711577,4.76077446128833,41.77241565000449,-120.754480939675,569502.64546448
1.5809843333566769,9.40002402504709,7.390711186160037,1.4272839718559625,2300.704728258229,3.5178844816929575,40.634431335103336,-116.01295426157361,191060.2211637473
14.8098605807075,17.840968308446374,8.775097795431623,1.9553806416144277,2896.2564370058662,5.4702730260194325,35.230435846186026,-121.89354402364464,666561.8837513048
11.697549154801532,39.594326790120384,4.594635018812144,4.797124687023935,2234.3868742622744,5.681713766991139,36.637805973609225,-118.54425653254555,473800.59941258765
3.3813773822454998,27.488678834700803,7.411869996164835,2.2203987472781064,2132.7495664778153,5.036854698962447,36.15078129007799,-122.201518515908,202100.53967488298
0.5800706982922348,11.44894498168634,6.753934618468778,1.6754371574681413,3690.344735525202,4.177967410040936,33.49095678671434,-120.52602638249661,67361.69262541167
12.324190712595096,45.76933398575408,6.825200960983576,2.842691166619973,3460.7937479236766,2.518604767955943,41.57819323813259,-114.6864163279354,539877.4457586095
10.749431485790447,45.85867460252799,7.460259676301773,2.2283509734409948,4183.029281975654,5.914724608101106,36.04312431219759,-122.53909300226914,447481.4670673651
11.070603936594315,45.399499677346355,6.6028733850327885,1.1406370010847766,1324.7990080735283,2.370680835959692,40.75329082637908,-117.67599104864803,541586.8624732136
11.683420026946214,13.178606780458503,5.432498954421328,2.292580869117669,3086.6896977949114,2.013284609952155,33.89356227680665,-118.07045727072597,586235.7332851157
1.5736474501443103,24.013206553230393,4.207381555044375,3.1764344957578743,2967.454448424984,3.210770568932914,37.478708106372196,-122.79261647291014,86343.59417401983
5.697753063891953,51.23447246318463,8.148650647305615,3.2068494880798677,1911.715273276175,1.2842028535619423,32.2396138512427,-120.74020956231188,214454.92176257982
2.180101363114381,40.372636291809506,3.8101794400254896,2.426235684707555,2481.6819553231367,5.8924723233589535,39.64220483842308,-118.37018495484735,78927.37226325562
13.014999675196107,2.385538482503551,7.538834449235313,2.7892110250104025,1637.5325021980707,3.942167782082124,37.809138982462784,-122.1282139101151,585596.1292537975
9.53782283899959,4.3254341542850945,3.866662581194613,4.862071672939066,795.0375483232275,3.7847604583208763,38.255895834697526,-115.99376343587184,443293.7661399476
5.298021360363413,24.66050021742897,7.002641359635631,2.5093939089212465,1147.625932247391,4.2789813994985995,32.51720882554653,-114.2784349046525,219216.35674364446
1.4215960791473428,47.37023049893957,7.976626137032231,2.032907253039932,617.0168673658853,3.485118238886033,34.110383302086156,-121.85240600037528,74486.87335463872
5.009243664877102,28.473791695588424,3.7497111112523136,1.9738681762670405,3447.040918431608,1.160317585472708,32.743308723535804,-122.13088035209424,249163.76875275336
5.215158169387832,26.388437909748802,2.4795464068904662,2.8310584508165366,3337.5642262348424,4.061556444201984,34.88914315803812,-119.45064928202555,267153.0134915215
11.079289585901929,6.37915869778816,3.0477899439533926,4.038080594867776,4757.971220741377,4.580869384782153,38.27439007682151,-116.52234722859968,439380.20126818283
9.74458333465059,34.495785340938994,6.847975738168204,1.8239527367538928,3675.4242268714825,3.0837453031202657,37.66185984317375,-121.18399389764748,374354.34539968637
13.364584767356735,42.927261190611496,8.795571249805885,3.8371845085630722,355.0246099050441,4.786477860355965,38.1214982161339,-123.8012009130272,765281.3826614168
7.347116414848265,20.40142038288568,2.359974569883395,1.0845992933976651,4432.801352251876,2.135006496692103,37.49251271377894,-118.58779371967105,346448.9039557574
2.234116566105375,40.5562043971917,7.87321007233317,2.675731911935784,4327.108298434056,2.10638295533092,34.730287956758595,-114.43399432232692,134468.47308059924
10.842049414733427,50.188309348941395,4.730549167600417,4.103460260811147,2272.2695717862234,1.8070849384378698,34.44507497344425,-120.08723144593054,499344.8773674125
11.531383204945012,11.392089415512144,5.82822695935618,2.3549318230977256,2970.7289475868156,2.859973798945809,33.37059683536581,-119.798654458169,507618.72159788513
8.638519364757695,27.689811190931806,9.430876398764525,3.254948405781598,4882.783829115342,5.235060176945417,40.49070874903492,-114.31098282885962,469362.4774374964
11.679024109341134,15.644035862313352,4.655772037886764,1.8199169313036432,2708.2913828560145,5.139560310745321,38.16479358541245,-117.05392388373272,513866.3267101674
7.660036147283666,41.43557537072581,5.722695471515888,3.967981564504689,4536.07695904284,2.914121039817519,33.865110125040594,-116.80828077157875,347474.2078295213
8.079626026038913,30.457261659939032,2.109459318085449,1.2091164130750385,506.88991326991356,3.945593679901183,33.772093798212396,-118.37297994628932,323371.90998090204
6.69934476619897,33.36370329506549,2.652789760038707,4.410170579502001,1036.154156672546,4.604081582374578,40.730356015261364,-114.25390789136759,205450.76992765866
0.8685773377893802,41.693622140410596,4.068732729078272,1.7927855456866726,2259.699222862457,2.206033873140115,39.427308637633196,-117.11133515574444,151488.3547018096
2.0644256914029144,21.1944941057852,2.2228179265685952,4.497592126833323,2965.308360852793,1.8407054294737355,38.593990799053714,-115.0496724839483,47131.26385552275
0.9557231924576466,47.669593488759205,7.051002608386008,2.4101169652020693,4099.516474127721,5.860479966061555,36.068641075392996,-117.00621134266778,16902.97822225663
9.727950963324815,28.184472229553137,5.41118685441298,3.8907342978979464,4942.484364201616,4.087786566048092,34.61975564278517,-116.64884175159604,418494.67682452744
5.058161725606737,9.055695964602748,6.385161621824176,2.276901191144754,2005.3723327231705,5.90707860916832,41.79450763112824,-121.09589077857754,213576.64658468452
7.87427502188819,36.490855026608926,3.3971774871706364,4.62364668493859,332.33661708641614,2.6887799356611453,39.972395750228,-120.9652130198618,328111.708705916
13.659713871928348,41.45632887235097,4.367456235492929,1.5065485020734974,4025.7403661470917,4.515158499870657,35.01779223136276,-116.1701535042397,603723.1452239761
4.114737322658687,17.15484553044386,7.310595798821801,1.7140791570903948,3061.46552350576,2.1130181827061887,40.47564796278495,-121.032937108301,278883.1731558047
6.450552384016631,44.7161421069364,9.7224217890432,2.972120500635209,1072.8600084541881,2.3060008563695646,39.58931948614681,-118.37229929198469,373624.7782787131
11.455491508874205,47.213305993054085,2.4033341888176736,1.3277537561525845,2524.6594374449587,3.5595106063481197,34.97080549877998,-121.50647689093299,443364.74650733394
3.8175733996285257,15.122128856268255,9.123074566842128,1.7839207388070477,3737.3202031152496,2.598090627540356,36.2655285424164,-115.83016619190931,238852.20860850747
1.6162086925174983,51.159595108476324,6.615049610489668,4.7750655288480575,3875.0177566363545,1.8381078192029223,33.859534453910264,-122.8949864877231,125612.998796233
4.701396067249636,8.17628793048668,6.51135653404499,4.905958644591548,2548.1302187939336,2.3144035099466302,33.110524443781095,-115.70553360238335,161191.89286808838
2.8377086651830643,11.302799088526989,6.002228281662083,2.5050373173216878,1595.5511976314097,1.1787419723293233,39.227620328396966,-117.97270199492398,196408.4648856729
13.98061595896731,10.395466801139332,2.555152687233467,4.693144084055742,4871.338651988618,4.522118107387433,34.67511857353867,-122.13090465172922,506713.46745126584
12.217745503684046,46.593475210401394,2.7190148138892853,3.179298702693727,3350.4767936868147,3.460583285429308,40.200593657462534,-118.57964614493882,594620.5606263785
9.684354469401141,34.368920168573055,6.807296045272689,2.078969863495068,2100.3638447968638,1.471215332022628,41.95608711514426,-121.1750116315266,418036.9249124012
13.136178557721907,8.757318444335915,4.727668571484466,3.8095948843223946,1474.2697986027968,1.8584699656424561,32.766198139296485,-120.76532665269504,559101.4099418235
12.15324511503716,23.4564943367858,9.338144532621445,3.635607226299429,3682.4046167174542,1.5126726905632202,36.730351250837,-120.4847195840312,529297.6477974151
3.2052658538475196,32.3801992785599,5.252724298875778,4.956501276434933,1286.6988834094618,4.062964041379383,40.02062559310803,-123.36680753027679,133049.27591059415
13.442105478104677,5.256668334458547,3.1462516696211287,2.060189149637133,941.378945971072,1.471051818062469,39.88950896541233,-114.14038315598583,680223.0801103312
8.320462507776934,46.00323478877427,7.717750668016288,3.6882380106469417,2696.1860559141446,4.77141166517608,39.59997158330968,-123.68465371868776,434012.87402801804
12.207882249878907,41.983780307518295,4.346827371528079,1.2080950201177876,1520.9382239562951,1.1025545966019559,35.48994935301911,-117.37503126815722,433331.55129928596
13.493323848890652,26.76554545240855,6.203762458847145,1.4545841547868776,3181.635210125714,2.2468789399794606,36.53853255685053,-120.2877235224257,663598.4508521549
5.1110503870920265,50.32345737821769,7.58266228404136,1.015673499804373,677.899506883744,5.453333379459536,37.9496835734147,-117.539897090533,314769.0233920574
2.095752905651313,22.305809943030084,9.202112889616563,4.9978427242386925,3309.2114123798756,4.59265659061123,41.73940583573257,-120.43751746912416,150637.7170362887
3.805059856858154,51.18962627086139,8.337529558413408,4.209094788589911,1488.1529871887408,1.3648416646284387,35.27547270938493,-117.26249353741142,225317.7238245214
6.693062935080716,35.06391993898498,7.410888542981793,4.146892058934164,101.19037872911238,5.105630522425899,41.23143887716858,-116.70764490531639,323552.2388925004
12.36121410587615,33.368234935951016,7.437065459161149,3.038904301152719,721.9866826034643,3.465175607701024,34.69356918180494,-117.09447359600355,650764.0965810287
12.98059345721698,9.463699660085036,9.567397152256692,2.2002683316217597,4674.715351391961,5.233915135844146,41.89074465473705,-122.86038018641848,570351.3505315989
0.6008058927022653,45.97831567353684,4.366592779972288,1.6050571378507037,4350.037731665253,4.003698872251967,38.70263686827592,-117.43106765345316,52009.53615983143
7.905835887374703,22.80197408395137,2.0088967535694993,2.1386989553858546,1244.6842569775606,4.409165160164294,36.63511480358551,-121.20012450545903,303514.14943906723
6.552459545657295,9.273903694906448,4.1756364751855894,2.5038848877165565,3914.022332272907,5.967507801978541,38.133904280636045,-123.71198629430667,227565.77449980174
3.7205632518255887,1.6429835187637112,3.743131037013952,4.025240387921176,3082.000806552474,2.1616777296200906,34.725311690402066,-119.85169328111046,295014.26143653056
2.2380478263384007,29.54753986555751,7.294676680911985,3.1586471556126097,4857.43308610436,4.119727873806942,34.74173857511467,-119.66456897196198,88616.5809747565
5.395419985352605,27.897380728256493,7.069692798124232,1.3099345062219308,1930.6677317168896,3.301606950286992,33.13554543843494,-119.32825866647553,283571.49640560703
14.172190706731527,37.68703474082709,6.7476910616377905,1.072116035835649,3439.1570013341393,1.1972597646134573,33.140502977053984,-116.95175834609284,528485.9911962087
5.186442514300951,46.40316070390791,2.1299475456756296,1.4093287181362526,411.32503987720105,1.0723532075143252,35.47671741468911,-120.91156190857541,185602.06871468574
8.022464015278809,5.049735816794506,7.83022443560518,2.6419948547895173,2041.611999400389,1.5961428890892932,39.62855477896372,-120.84719486896077,417774.3781304798
10.69377490398008,38.30632100735848,4.588243299883932,4.732771668196073,4822.706539822084,4.245458702692741,38.07971167598163,-123.3944774375874,413243.5696792451
5.772629234499763,10.558009148976693,7.320447912053049,3.5496099248368864,2741.006284805591,3.835815439566961,33.02584560331021,-117.13178784007704,328170.73646281543
14.590840199453929,44.76702971101536,6.452627428017227,4.20730359950206,1510.6095663407384,3.767147805818637,40.52236524975911,-118.32173908600416,612324.3128084177
14.455485776660613,42.77223920694446,4.741847403423257,2.865498378018194,689.3277193301736,1.1592838126413003,38.013676269900664,-120.50574887306212,662255.9111171155
4.1508432894677805,28.580481504262764,3.076610136832862,2.446664332780171,3547.2888668894993,3.346514981800035,41.6085557678478,-116.94811021082646,250597.6378619196
7.710103335439589,37.22238272978889,2.7553511812838476,1.433601490866491,3259.7946128056615,5.623114089212643,38.70185467411208,-118.62642250773123,288009.21582902706
4.86273549234316,17.031855772371166,8.652146664897788,4.50373208874482,1932.2996966584956,2.9879593465532333,33.75174863704181,-119.3075505412946,276351.60142616654
4.63018716847328,25.029562845573547,9.347180336652464,4.132640116111611,4759.612624142588,4.124612348942282,36.737833623078224,-118.88675456338873,275337.2200062807
1.0348607366407254,42.90348178323406,7.198304374114397,1.6724723903909005,208.79378364046656,4.899093378115718,38.48497597547204,-117.63651874732943,122893.19708689088
9.338682842708504,24.42252505583391,2.827472918883867,3.049042255505042,1588.2468729959464,4.919626395709438,32.28264701049978,-117.39997395425401,390329.8801814752
7.788845836818491,19.24771153159753,5.216217735105926,2.9494992316849795,4613.240482867949,3.5964004119763566,32.149102641548076,-121.11042180859283,363602.7030251423
1.2464418931248455,26.204834809765295,7.831513600841258,3.5003662107461144,1672.5836477652579,5.289759727011681,33.29403000598568,-122.59256636608846,102900.07058876778
4.540373731430866,43.240711874298135,8.238567072080546,4.784747575965045,1336.038885890335,2.956890466818735,34.516644350454705,-122.43365818809481,248142.25738949198
13.669855346516478,18.09561041591451,2.9457489783287087,3.3190857670499185,2717.680008663112,5.443466073923991,36.295491235206754,-117.60609114096998,632100.9081127455
3.9736474146711003,9.861841249922934,2.0002457507630593,3.1608690671144744,4136.628574610635,2.2011358319777266,36.874404737597885,-115.27126714232874,206321.5955301058
2.600975645322735,37.31271503686982,7.69709636704484,1.2012917317386558,605.4191283039692,2.4010820349528554,33.38027608937897,-119.90503721654449,197416.41393709136
7.597065024024664,43.12488884811217,4.852769407889645,1.2516299040720957,4720.801477264107,1.2656031209950056,38.73391579115831,-122.30479839670538,367001.36682260584
14.79193158460371,6.1325114047002,4.035850652946082,1.7493871653071555,3995.857117787704,4.977909182711414,37.96138061696535,-116.43397501706146,621279.0753172073
4.0098014369167565,13.233579750553181,2.1031797583162035,1.1298830867669931,988.1262522026045,3.085276181163528,34.9446409884116,-115.67510525580552,190748.4173635322
10.24596543738524,8.24057147781069,6.322395254091997,3.9734115822800495,3588.839009870997,2.145583069556995,32.13659883435292,-115.19417556879034,414683.600380637
11.543484422266404,18.745011990690497,8.809205883407854,3.8933212159758526,1986.29774092403,2.1589513880828983,32.776479153532904,-117.93168571086267,603899.3125452372
3.9457443878897953,23.967899924176045,9.661053170180704,1.5442249377265718,2071.2439225739618,5.506999706146166,35.916947755108396,-115.39271440611915,103308.33563814979
11.059137054871965,39.19014318512863,6.525959604906314,4.344315603181124,3938.1214529504455,5.169583002305185,33.53974351165684,-123.84585041551593,483672.58703460614
5.832855424429172,34.20852682896538,6.115690621919153,1.619144139384448,4817.645559105587,3.7676544267859167,35.768196061479706,-122.92764198230476,334411.65863938944
9.668434543606903,32.66735694139999,2.680451083913929,2.204702347989435,720.6137769512502,4.080554002078605,38.28182604510355,-123.07423932947901,329014.8174312483
9.686180806032974,18.971122277092373,6.390982412340798,1.99590759664546,2161.088160706215,3.371627852751455,37.472374278792834,-116.87395315745268,461860.4911070233
8.268732919083998,43.91382520732276,5.039832631723157,2.489228394292191,2456.613879613087,2.9583327143940443,34.31175883137394,-123.30418216456421,325152.40814797883
1.8092016657889203,25.035645537306394,6.8570822470686155,2.0186550635598475,1943.9279030794883,5.5773844060916575,35.43822491258752,-119.03635627533693,109980.90307414632
12.61188618604395,50.93435183877288,5.109810783012374,2.9558037057538082,1879.6267062095026,1.6280635176015104,38.14031198448651,-119.2729310136371,577403.4273844672
5.15131094209017,33.34124905308258,3.922392987602934,2.6296315254187417,356.11647105182305,3.0922339485811396,40.608550280434486,-120.89296476441758,238508.58932735235
3.204518400797886,7.43950181978964,2.759722201827012,4.946277963117306,3459.139240756854,2.7228095399393766,39.53213438738877,-115.295948300579,50340.41374607262
1.0912395525440768,35.485055665847135,4.519347556711166,1.2237054005129027,2237.450643888222,3.490753601255742,37.53400026833415,-122.29566798120004,22279.252849371245
9.067947676229506,17.580304787016647,2.7731586743020182,1.5687255055494065,1054.4896329552412,3.2881593727258753,35.62292998316486,-120.47537215600761,430426.1281431301
10.324683246713095,36.00268703099097,3.4151756065918715,1.21130357563441,4098.5641612801355,3.5944476582554072,35.65051277541805,-116.25828499977071,451584.87832859694
0.7405235194539141,4.551698556282693,9.898689268636367,3.503364779929503,4032.547665942977,1.6995948861349706,40.79417310264396,-123.69577685606716,213738.7628125931
7.9253493453395745,9.918953295973928,5.552828455252949,1.2180371096548783,2483.31897763558,3.5657075075663855,32.39243576040546,-117.27049599753632,451715.16141879035
3.7841887403701002,44.642600204195105,6.254974132040132,4.345758949504493,1562.4082396240267,2.2120940694360542,41.87982644420261,-115.8360227363843,174483.73432576816
9.855005460937022,12.58615740819926,8.988948229897723,3.047754522727711,3226.6543564026165,1.9216567449409563,38.64375410851562,-114.67732161161832,602958.5122858328
3.0283132205723757,43.68909738738994,9.964551203925502,3.108030498326135,1511.945465309275,1.3241710939309561,38.81137699072391,-115.23703359508515,200157.47566105064
10.518597202485756,15.243080511174933,6.661715594757452,3.246378030848777,1256.4388585861889,4.813262793780705,32.37997837304742,-120.80615883166315,431606.077070966
6.107662521357792,33.78697741299409,8.499790568353372,1.683254825224843,3679.5218047290005,3.1372096042827997,38.05529274891272,-118.13635858677047,280728.92453581945
14.082584836682651,36.40167924900138,4.615528194693402,1.7907612124579502,297.59367463265846,4.133218416558792,36.84778060090447,-123.22706506849534,478421.58052526845
2.4940536901169024,27.1453924103977,4.445951659578329,2.2752692914920187,564.3655080695104,4.637966716523717,33.05778906894067,-121.42129996451992,210999.9184077246
5.445462090228748,16.570844511533295,5.221629767956482,3.3739856632874057,133.2620527155899,4.396583326567768,34.77922010769359,-123.05777621252493,341487.4584851413
2.1453660579885416,11.844863194925903,7.380058101389193,1.840471103760858,849.4216137295881,3.3525035954484115,40.90314456213651,-120.84812709846037,102917.41979530462
13.90805746503916,2.6926570826837373,7.45753351404079,1.465326908533045,438.0510426812514,2.939492644758649,37.499884158659526,-115.24812786541271,618157.0907815372
13.221420624024224,16.501266463276913,4.5219154771956065,4.880467545673729,4979.431602121601,2.8797995482033185,36.13416575173909,-120.52833160325707,570605.7237069154
4.240153601869756,34.31130231709543,3.0656793930930295,1.0879272592384917,1515.1688527750389,4.200243984650282,32.72682155840811,-118.38101896998573,135089.6342400671
10.069768667495596,48.85354574087262,7.0591700517240685,4.2107896213440865,831.4132620793116,3.473971774709367,39.141215274023054,-119.6661915188506,361200.57278307015
